batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/carcassonne/restaurant/la-table-de-franck-putelat,La Table de Franck Putelat,Carcassonne,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/aumont-aubrac/restaurant/cyril-attrazic,Cyril Attrazic,Aumont-Aubrac,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/langres/restaurant/bulle-d-osier,Bulle d'Osier,Langres,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/william-frachot,William Frachot,Dijon,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/bourgogne-franche-comte/saint-rmy/restaurant/cedric-burtin,Cédric Burtin,Saint-Rémy,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/narbonne/restaurant/la-table-lionel-giraud,La Table Lionel Giraud,Narbonne,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/vonnas/restaurant/georges-blanc,Georges Blanc,Vonnas,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/collonges-au-mont-d-or/restaurant/paul-bocuse,Paul Bocuse,Collonges-au-Mont-d'Or,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/mere-brazier,Mère Brazier,Lyon,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/takao-takano,Takao Takano,Lyon,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-neuvieme-art,Le Neuvième Art,Lyon,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/vienne/restaurant/la-pyramide-maison-henriroux,La Pyramide - Maison Henriroux,Vienne,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/wingen-sur-moder/restaurant/villa-rene-lalique,Villa René Lalique,Wingen-sur-Moder,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/laubach/restaurant/la-merise,La Merise,Laubach,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/nimes/restaurant/duende,Duende,Nîmes,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/obernai/restaurant/la-fourchette-des-ducs,La Fourchette des Ducs,Obernai,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/kaysersberg/restaurant/la-table-d-olivier-nasti,La Table d'Olivier Nasti,Kaysersberg,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/occitanie/garons/restaurant/michel-kayser-restaurant-alexandre,Michel Kayser - Restaurant Alexandre,Garons,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/illhaeusern/restaurant/auberge-de-l-ill,Auberge de l'Ill,Illhaeusern,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/grand-est/colmar/restaurant/jy-s,JY'S,Colmar,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/maison-benoit-vidal,Maison Benoît Vidal,Annecy,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/veyrier-du-lac/restaurant/la-table-de-yoann-conte,La Table de Yoann Conte,Veyrier-du-Lac,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/l-auberge-de-saint-remy-fanny-rey-and-jonathan-wahid,L'Auberge de Saint-Rémy - Fanny Rey & Jonathan Wahid,Saint-Rémy-de-Provence,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/jean-sulpice,Jean Sulpice,Talloires-Montmin,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/l-auberge-de-montmin,L'Auberge de Montmin,Talloires-Montmin,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/uriage-les-bains/restaurant/maison-aribert,Maison Aribert,Uriage-les-Bains,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/bonnieux/restaurant/la-table-des-amis,La Table des Amis,Bonnieux,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-martin-de-belleville/restaurant/rene-et-maxime-meilleur,René et Maxime Meilleur,Saint-Martin-de-Belleville,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/slalom-1850,Slalom 1850,Courchevel,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/sylvestre-wahid-les-grandes-alpes,Sylvestre Wahid - Les Grandes Alpes,Courchevel,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/ramatuelle/restaurant/la-voile,La Voile - La Réserve Ramatuelle,Ramatuelle,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-cannet/restaurant/villa-archange,La Villa Archange,Le Cannet,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/flaveur,Flaveur,Nice,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/provence-alpes-cote-dazur/ze/restaurant/la-chevre-d-or,La Chèvre d'Or,Èze,France,restaurant,,,
michelin-2026-france,michelin,2026,,Two Stars,,https://guide.michelin.com/en/corse/porto-vecchio/restaurant/casadelmar,Casadelmar,Porto-Vecchio,France,restaurant,,,
