batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lazio/roma/restaurant/il-pagliaccio,Il Pagliaccio,Rome,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/lazio/roma/restaurant/enoteca-la-torre,Enoteca La Torre,Rome,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/ischia/restaurant/dani-maison,daní maison,Ischia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/telese/restaurant/kresios,Krèsios,Telese,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/napoli/restaurant/george-restaurant,George Restaurant,Naples,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/brusciano/restaurant/taverna-estia,Taverna Estia,Brusciano,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/anacapri/restaurant/l-olivo,L'Olivo,Anacapri,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/vico-equense/restaurant/torre-del-saracino,Torre del Saracino,Vico Equense,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/campania/castellammare-di-stabia/restaurant/piazzetta-milu,Piazzetta Milù,Castellammare di Stabia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/sicilia/isola-vulcano/restaurant/i-tenerumi,I Tenerumi,Isola Vulcano,Italy,restaurant,,€€€€,
