batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/catalunya/corca/restaurant/bo-tic,Bo.TiC,Corçà,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/islas-baleares/canyamel/restaurant/voro,Voro,Canyamel,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/adeje/restaurant/san-ho,San-Hô,Adeje,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/adeje/restaurant/il-bocconcino-by-royal-hideaway,Il Bocconcino by Royal Hideaway,Adeje,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/adeje/restaurant/haydee-by-victor-suarez,Haydée by Víctor Suárez,Adeje,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/adeje/restaurant/nub-1194862,Nub,Adeje,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/adeje/restaurant/donaire,Donaire,Adeje,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/playa-de-las-americas/restaurant/taste-1973,Taste 1973,Playa de las Américas,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/puerto-de-la-cruz/restaurant/el-taller-seve-diaz,El Taller Seve Díaz,Puerto de la Cruz,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/fisterra/restaurant/terra-1204404,Terra,Fisterra,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/barizo/restaurant/as-garzas,As Garzas,Barizo,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/a-corua/restaurant/arbore-da-veira,Árbore da Veira,A Coruña,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/cambados/restaurant/yayo-daporta,Yayo Daporta,Cambados,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/padron/restaurant/o-pazo,Asador O'Pazo,Padrón,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/mogan/restaurant/los-guayres,Los Guayres,Mogán,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/santiago-de-compostela/restaurant/a-tafona,A Tafona,Santiago de Compostela,Spain,restaurant,,€€€€,
